Id,Style
9222,American Pale Ale
9223,American IPA
9224,American IPA
9225,American IPA
9226,American IPA
9227,American IPA
9228,American Brown Ale
9229,American Light Lager
9230,American Pale Ale
9231,American IPA
9232,American IPA
9233,American IPA
9234,American IPA
9235,American Light Lager
9236,American Pale Ale
9237,American Brown Ale
9238,American IPA
9239,Irish Red Ale
9240,American Brown Ale
9241,American IPA
9242,American IPA
9243,American IPA
9244,American Pale Ale
9245,American Pale Ale
9246,Imperial IPA
9247,American IPA
9248,American Pale Ale
9249,American Amber Ale
9250,American Pale Ale
9251,American IPA
9252,American IPA
9253,Saison
9254,American IPA
9255,American IPA
9256,Saison
9257,American IPA
9258,Imperial IPA
9259,American IPA
9260,American IPA
9261,American IPA
9262,American Pale Ale
9263,American IPA
9264,American Pale Ale
9265,American IPA
9266,American Pale Ale
9267,American IPA
9268,American IPA
9269,Saison
9270,Saison
9271,American IPA
9272,American IPA
9273,American IPA
9274,American IPA
9275,Saison
9276,American IPA
9277,American IPA
9278,American Light Lager
9279,American IPA
9280,American Pale Ale
9281,American Light Lager
9282,American Brown Ale
9283,American Pale Ale
9284,American IPA
9285,American IPA
9286,Witbier
9287,American Pale Ale
9288,American IPA
9289,American Pale Ale
9290,Witbier
9291,American Pale Ale
9292,American Pale Ale
9293,Witbier
9294,Blonde Ale
9295,American IPA
9296,American IPA
9297,Imperial IPA
9298,American IPA
9299,American IPA
9300,American Pale Ale
9301,American Stout
9302,Imperial IPA
9303,American IPA
9304,American IPA
9305,American IPA
9306,Blonde Ale
9307,American Amber Ale
9308,Imperial IPA
9309,American IPA
9310,American IPA
9311,American IPA
9312,American Pale Ale
9313,American Amber Ale
9314,Saison
9315,American Brown Ale
9316,American Amber Ale
9317,American Pale Ale
9318,American IPA
9319,American Light Lager
9320,American Light Lager
9321,American Pale Ale
9322,American IPA
9323,American IPA
9324,American Pale Ale
9325,American Amber Ale
9326,Blonde Ale
9327,American Pale Ale
9328,American Stout
9329,American IPA
9330,American Amber Ale
9331,Blonde Ale
9332,Blonde Ale
9333,Saison
9334,American Light Lager
9335,American IPA
9336,American Light Lager
9337,American IPA
9338,American Pale Ale
9339,American IPA
9340,American Pale Ale
9341,American Pale Ale
9342,American IPA
9343,American IPA
9344,American IPA
9345,American Pale Ale
9346,American IPA
9347,American IPA
9348,American Pale Ale
9349,American Pale Ale
9350,American IPA
9351,American IPA
9352,American Light Lager
9353,American Pale Ale
9354,American Amber Ale
9355,American Amber Ale
9356,Blonde Ale
9357,American IPA
9358,Saison
9359,American Pale Ale
9360,American Pale Ale
9361,American IPA
9362,Blonde Ale
9363,American IPA
9364,American Light Lager
9365,American Light Lager
9366,American IPA
9367,American Pale Ale
9368,American Pale Ale
9369,American IPA
9370,American IPA
9371,American Amber Ale
9372,American IPA
9373,American Amber Ale
9374,American IPA
9375,American Amber Ale
9376,American Stout
9377,American Light Lager
9378,American IPA
9379,American Pale Ale
9380,American IPA
9381,American Pale Ale
9382,American Light Lager
9383,American Stout
9384,American IPA
9385,American IPA
9386,Irish Red Ale
9387,American IPA
9388,Witbier
9389,American IPA
9390,American IPA
9391,American IPA
9392,American Pale Ale
9393,American IPA
9394,American Light Lager
9395,Witbier
9396,American Stout
9397,American IPA
9398,American Pale Ale
9399,American IPA
9400,American IPA
9401,American Pale Ale
9402,American IPA
9403,American Stout
9404,Irish Red Ale
9405,Blonde Ale
9406,American Pale Ale
9407,American IPA
9408,Saison
9409,American IPA
9410,American IPA
9411,American Pale Ale
9412,American Pale Ale
9413,Witbier
9414,American Pale Ale
9415,American IPA
9416,American Pale Ale
9417,American IPA
9418,Imperial IPA
9419,American Pale Ale
9420,Saison
9421,American Pale Ale
9422,American IPA
9423,Blonde Ale
9424,American Stout
9425,Blonde Ale
9426,American IPA
9427,American Pale Ale
9428,American IPA
9429,American IPA
9430,American IPA
9431,American IPA
9432,American IPA
9433,American Pale Ale
9434,American Pale Ale
9435,American Pale Ale
9436,Saison
9437,American Brown Ale
9438,American IPA
9439,American Amber Ale
9440,American IPA
9441,American Pale Ale
9442,American Brown Ale
9443,Saison
9444,American Pale Ale
9445,American Pale Ale
9446,American IPA
9447,American IPA
9448,American Pale Ale
9449,American IPA
9450,American IPA
9451,American IPA
9452,American IPA
9453,Saison
9454,American Stout
9455,American Pale Ale
9456,American Pale Ale
9457,American IPA
9458,American IPA
9459,American Light Lager
9460,American Pale Ale
9461,Blonde Ale
9462,American Light Lager
9463,American Pale Ale
9464,American IPA
9465,American IPA
9466,American IPA
9467,American IPA
9468,American IPA
9469,American IPA
9470,American IPA
9471,American Pale Ale
9472,American IPA
9473,American IPA
9474,American Brown Ale
9475,American Amber Ale
9476,Blonde Ale
9477,American Pale Ale
9478,Irish Red Ale
9479,American Stout
9480,Saison
9481,American IPA
9482,American IPA
9483,Witbier
9484,Imperial IPA
9485,American IPA
9486,American Pale Ale
9487,American Pale Ale
9488,American Stout
9489,American Amber Ale
9490,Witbier
9491,American IPA
9492,American IPA
9493,American IPA
9494,American Light Lager
9495,American Pale Ale
9496,American Brown Ale
9497,American IPA
9498,Blonde Ale
9499,American IPA
9500,American Brown Ale
9501,Irish Red Ale
9502,American Light Lager
9503,American IPA
9504,Blonde Ale
9505,Witbier
9506,American Pale Ale
9507,American Light Lager
9508,American Brown Ale
9509,American IPA
9510,Saison
9511,American Stout
9512,American Pale Ale
9513,Saison
9514,Saison
9515,American IPA
9516,American IPA
9517,American IPA
9518,American Brown Ale
9519,American IPA
9520,American IPA
9521,Imperial IPA
9522,American Pale Ale
9523,Witbier
9524,Irish Red Ale
9525,American IPA
9526,American Light Lager
9527,American Light Lager
9528,American Light Lager
9529,American IPA
9530,American Light Lager
9531,American IPA
9532,American Light Lager
9533,American IPA
9534,American IPA
9535,Witbier
9536,Saison
9537,American IPA
9538,American Pale Ale
9539,American Pale Ale
9540,American IPA
9541,American IPA
9542,American IPA
9543,American IPA
9544,American Light Lager
9545,American Pale Ale
9546,American IPA
9547,Saison
9548,American Pale Ale
9549,American Pale Ale
9550,American Pale Ale
9551,American Stout
9552,American IPA
9553,American Pale Ale
9554,Blonde Ale
9555,American IPA
9556,American IPA
9557,American Pale Ale
9558,American Pale Ale
9559,Imperial IPA
9560,American IPA
9561,American IPA
9562,American Brown Ale
9563,American IPA
9564,American Pale Ale
9565,American Pale Ale
9566,American Stout
9567,American Pale Ale
9568,American Amber Ale
9569,American Pale Ale
9570,American Pale Ale
9571,American Brown Ale
9572,American IPA
9573,American Pale Ale
9574,American IPA
9575,Saison
9576,American Pale Ale
9577,Saison
9578,American Light Lager
9579,American IPA
9580,Blonde Ale
9581,American Brown Ale
9582,American Brown Ale
9583,American Pale Ale
9584,American Brown Ale
9585,American Pale Ale
9586,Witbier
9587,American IPA
9588,Saison
9589,American Pale Ale
9590,American Pale Ale
9591,American Brown Ale
9592,Blonde Ale
9593,American Pale Ale
9594,American IPA
9595,American Pale Ale
9596,American IPA
9597,American Brown Ale
9598,Irish Red Ale
9599,Blonde Ale
9600,Witbier
9601,American IPA
9602,American IPA
9603,American IPA
9604,American Stout
9605,American IPA
9606,American Pale Ale
9607,American IPA
9608,American Pale Ale
9609,Saison
9610,American Pale Ale
9611,American IPA
9612,American Pale Ale
9613,American Pale Ale
9614,Witbier
9615,American Stout
9616,American IPA
9617,American IPA
9618,Saison
9619,American Pale Ale
9620,American IPA
9621,American Pale Ale
9622,American Brown Ale
9623,American Stout
9624,American Stout
9625,Witbier
9626,American Stout
9627,American IPA
9628,American Pale Ale
9629,Irish Red Ale
9630,American IPA
9631,American Pale Ale
9632,American IPA
9633,Saison
9634,American Pale Ale
9635,American IPA
9636,Imperial IPA
9637,American Pale Ale
9638,American IPA
9639,Saison
9640,American Stout
9641,American Pale Ale
9642,American IPA
9643,Irish Red Ale
9644,Witbier
9645,American IPA
9646,American IPA
9647,American IPA
9648,American Stout
9649,American IPA
9650,American IPA
9651,American IPA
9652,American Pale Ale
9653,American Amber Ale
9654,American Light Lager
9655,American Brown Ale
9656,Saison
9657,American Pale Ale
9658,American IPA
9659,American Pale Ale
9660,American IPA
9661,Irish Red Ale
9662,American Pale Ale
9663,American Pale Ale
9664,American IPA
9665,American Light Lager
9666,Saison
9667,American Amber Ale
9668,American IPA
9669,American IPA
9670,American IPA
9671,Imperial IPA
9672,American Pale Ale
9673,American Brown Ale
9674,Witbier
9675,American Pale Ale
9676,American Light Lager
9677,American Pale Ale
9678,Saison
9679,Witbier
9680,Saison
9681,Saison
9682,American IPA
9683,Blonde Ale
9684,Saison
9685,American Pale Ale
9686,American IPA
9687,American Pale Ale
9688,American IPA
9689,American Pale Ale
9690,Imperial IPA
9691,American Brown Ale
9692,American IPA
9693,American Stout
9694,Blonde Ale
9695,American Pale Ale
9696,American Pale Ale
9697,American Amber Ale
9698,American IPA
9699,American Pale Ale
9700,American Pale Ale
9701,American Pale Ale
9702,Blonde Ale
9703,American Stout
9704,American Light Lager
9705,American IPA
9706,Irish Red Ale
9707,Saison
9708,Blonde Ale
9709,American IPA
9710,American Pale Ale
9711,American Stout
9712,American Pale Ale
9713,American IPA
9714,American IPA
9715,American IPA
9716,American Pale Ale
9717,American IPA
9718,Imperial IPA
9719,Saison
9720,Saison
9721,American IPA
9722,American Pale Ale
9723,American Stout
9724,American IPA
9725,American IPA
9726,American IPA
9727,Witbier
9728,American Stout
9729,American IPA
9730,American IPA
9731,American Pale Ale
9732,American Pale Ale
9733,American IPA
9734,American IPA
9735,American IPA
9736,American IPA
9737,American Brown Ale
9738,American IPA
9739,Imperial IPA
9740,Witbier
9741,American Light Lager
9742,American Amber Ale
9743,Imperial IPA
9744,American Pale Ale
9745,Saison
9746,American Pale Ale
9747,American Pale Ale
9748,American IPA
9749,Saison
9750,American Pale Ale
9751,American Pale Ale
9752,Blonde Ale
9753,American Pale Ale
9754,American Stout
9755,Imperial IPA
9756,American IPA
9757,American IPA
9758,American Brown Ale
9759,American Pale Ale
9760,American Stout
9761,Blonde Ale
9762,American Pale Ale
9763,American Pale Ale
9764,American IPA
9765,American IPA
9766,American Brown Ale
9767,American IPA
9768,American Light Lager
9769,Blonde Ale
9770,American Pale Ale
9771,Saison
9772,American IPA
9773,American Stout
9774,American Stout
9775,American IPA
9776,Blonde Ale
9777,American Stout
9778,American Pale Ale
9779,American Stout
9780,Imperial IPA
9781,American Pale Ale
9782,American IPA
9783,Blonde Ale
9784,Witbier
9785,American Amber Ale
9786,American Pale Ale
9787,American Light Lager
9788,American Pale Ale
9789,Saison
9790,American IPA
9791,American IPA
9792,American IPA
9793,American IPA
9794,Saison
9795,American IPA
9796,American IPA
9797,American IPA
9798,American IPA
9799,American IPA
9800,American Pale Ale
9801,American Pale Ale
9802,Imperial IPA
9803,American Pale Ale
9804,American Light Lager
9805,American IPA
9806,American IPA
9807,Irish Red Ale
9808,Blonde Ale
9809,American Pale Ale
9810,American IPA
9811,American Light Lager
9812,American IPA
9813,American Amber Ale
9814,Saison
9815,American Pale Ale
9816,American Light Lager
9817,American Amber Ale
9818,American Stout
9819,American IPA
9820,American Brown Ale
9821,American IPA
9822,American Stout
9823,American Light Lager
9824,American IPA
9825,American IPA
9826,American Amber Ale
9827,Irish Red Ale
9828,Saison
9829,American IPA
9830,Witbier
9831,American Stout
9832,American IPA
9833,American Pale Ale
9834,Irish Red Ale
9835,American IPA
9836,Saison
9837,American Light Lager
9838,American Pale Ale
9839,Imperial IPA
9840,American IPA
9841,American Amber Ale
9842,Blonde Ale
9843,Blonde Ale
9844,American IPA
9845,American Pale Ale
9846,American IPA
9847,Witbier
9848,American IPA
9849,American IPA
9850,Saison
9851,American IPA
9852,American Pale Ale
9853,American IPA
9854,American IPA
9855,American IPA
9856,American IPA
9857,American Pale Ale
9858,American IPA
9859,American Brown Ale
9860,Saison
9861,American Light Lager
9862,American Pale Ale
9863,American IPA
9864,American IPA
9865,Witbier
9866,American Pale Ale
9867,American Pale Ale
9868,American Light Lager
9869,American Pale Ale
9870,American Pale Ale
9871,Imperial IPA
9872,Blonde Ale
9873,American IPA
9874,American Pale Ale
9875,American IPA
9876,American IPA
9877,Imperial IPA
9878,American IPA
9879,American IPA
9880,American IPA
9881,American Pale Ale
9882,American Pale Ale
9883,American IPA
9884,American Pale Ale
9885,American IPA
9886,American Pale Ale
9887,American IPA
9888,American IPA
9889,American Pale Ale
9890,Imperial IPA
9891,American Pale Ale
9892,American IPA
9893,Saison
9894,Blonde Ale
9895,Imperial IPA
9896,American IPA
9897,American IPA
9898,Irish Red Ale
9899,American Pale Ale
9900,American IPA
9901,American Amber Ale
9902,Saison
9903,Saison
9904,American IPA
9905,American IPA
9906,American IPA
9907,American Pale Ale
9908,American Pale Ale
9909,American Pale Ale
9910,American IPA
9911,American Pale Ale
9912,American IPA
9913,American IPA
9914,American Brown Ale
9915,American Brown Ale
9916,Saison
9917,American IPA
9918,American IPA
9919,American IPA
9920,American Light Lager
9921,American Stout
9922,American IPA
9923,American IPA
9924,American Pale Ale
9925,Saison
9926,American IPA
9927,Witbier
9928,American IPA
9929,American IPA
9930,American IPA
9931,American Stout
9932,American Pale Ale
9933,American IPA
9934,American Light Lager
9935,American IPA
9936,American IPA
9937,American Pale Ale
9938,American IPA
9939,American IPA
9940,American Pale Ale
9941,American IPA
9942,American Pale Ale
9943,Saison
9944,American Pale Ale
9945,Imperial IPA
9946,American Pale Ale
9947,Imperial IPA
9948,American Pale Ale
9949,American Pale Ale
9950,American Pale Ale
9951,American Pale Ale
9952,Imperial IPA
9953,American Pale Ale
9954,American IPA
9955,American IPA
9956,Witbier
9957,Irish Red Ale
9958,American IPA
9959,American Pale Ale
9960,American Pale Ale
9961,Blonde Ale
9962,American Pale Ale
9963,American Brown Ale
9964,American IPA
9965,American Light Lager
9966,American Pale Ale
9967,American Light Lager
9968,American Light Lager
9969,American Pale Ale
9970,Irish Red Ale
9971,American IPA
9972,American Pale Ale
9973,American Amber Ale
9974,Irish Red Ale
9975,American IPA
9976,American Pale Ale
9977,Irish Red Ale
9978,American IPA
9979,Saison
9980,American IPA
9981,American IPA
9982,American Light Lager
9983,Saison
9984,American IPA
9985,Blonde Ale
9986,American Pale Ale
9987,American IPA
9988,Saison
9989,American IPA
9990,American IPA
9991,American IPA
9992,American Pale Ale
9993,American IPA
9994,American Pale Ale
9995,American Light Lager
9996,American IPA
9997,American IPA
9998,American Pale Ale
9999,Saison
10000,American Amber Ale
10001,American IPA
10002,American Pale Ale
10003,American IPA
10004,Saison
10005,American Pale Ale
10006,Blonde Ale
10007,American IPA
10008,American Stout
10009,American Pale Ale
10010,American Light Lager
10011,Irish Red Ale
10012,American Pale Ale
10013,Imperial IPA
10014,American Pale Ale
10015,American IPA
10016,American IPA
10017,American IPA
10018,American Pale Ale
10019,American IPA
10020,Blonde Ale
10021,American IPA
10022,American Brown Ale
10023,Saison
10024,American Pale Ale
10025,Saison
10026,American Stout
10027,Saison
10028,American Pale Ale
10029,American Brown Ale
10030,American Pale Ale
10031,American IPA
